STA_SEQ,Station_Name,Proximity_Landmark,Municipality_Name,ADB_SegmentID,YLat,XLong,sbas_no
17882,Hampton Brook,along Kenyon Rd by house #72,HAMPTON,needs,41.80681,-72.06169,3805
17883,Little River,downstream of Kenyon Rd,HAMPTON,needs,41.82007,-72.05616,3805
17884,Little River tributary to,off Lewis Rd between two ponds,HAMPTON,needs,41.82415,-72.03941,3805
17885,Little River tributary to,off rte 97,HAMPTON,needs,41.794,-72.06149,3805
17886,Goshen Brook,above Church st,LEBANON,needs,41.59696,-72.23739,3900
17887,EXETER BROOK,BELOW RT 207,LEBANON,needs,41.61907,-72.266,3901
17888,HINKLEY BROOK,DOWNSTREAM OF GOSHEN RD,LEBANON,needs,41.61301,-72.22835,3905
17889,Pease Brook Tributary to,in middle of woods of Hoxie Road,LEBANON,needs,41.59803,-72.18934,3905
17890,STILES BROOK,FROM CONFLUENCE WITH FENTON RIVER,WILLINGTON,needs,41.903977,-72.228455,3207
17891,dividend brook,100 m upstream brook street crossing,ROCKY HILL,needs,41.64556,-72.65501,4000
17892,Grape Brook,at end of Francis Ave US confluence with Waterworks Brook,ENFIELD,Needs,42.01016,-72.59986,4000
17893,Hubbard Brook,Hubbard Brook at Aircraft Road,MIDDLETOWN,needs,41.529,-72.565,4000
17894,Hubbard Pond Outlet,Parallel to Bear Hill Rd  half kilometer to the power lines,MIDDLETOWN,needs,41.529,-72.576,4000
17895,Hydes Brook,Downstream of Kibbe Road,ELLINGTON,needs,41.922764,-72.452192,4206
17896,KETTLE BROOK,DOWNSTREAM OF WEST STREET,WINDSOR LOCKS,needs,41.92865,-72.63931,4000
17897,KETTLE BROOK,SPRING PARK,WINDSOR LOCKS,needs,41.9298,-72.65515,4000
17898,KETTLE BROOK TRIB,SPRING PARK BELOW PONDS,WINDSOR LOCKS,needs,41.930223,-72.655439,4000
17899,KETTLE BROOK,VOLUNTEER RD,WINDSOR LOCKS,needs,41.92922,-72.64669,4000
17900,KETTLE BROOK,WEST ROAD START 100M DS,WINDSOR LOCKS,needs,41.92854,-72.63917,4000
17901,KETTLE CREEK,RIVER RD,WESTON,needs,41.18771,-73.3693,7200
17902,MINE BrooK,Above Gadpouch road,EAST HAMPTON,needs,41.57796,-72.54991,4000
17903,MINE BROOK,UPSTREAM OF Gadpouch RD CROSSING UP TO STATE PARK POND DAM,EAST HAMPTON,needs,41.5782,-72.5498,4000
17904,RESERVOIR BROOK,NORTH BARTHOLEMEW RD US OF BOW LN,MIDDLETOWN,needs,41.54987,-72.6176,4000
17905,ERROR - DELETE STATION,Use 17002,PORTLAND,needs,41.6193,-72.5525,4000
17906,WATERWORKS BROOK,US OF RR TRACKS UP TO CT RIVER,ENFIELD,needs,42.01143,-72.60092,4000
17907,Freshwater Brook,100 meters below condo comples Bradley Circle and Fox Hill lane,ENFIELD,Needs,41.99603,-72.56754,4003
17908,Podunk River,DS Main Street,SOUTH WINDSOR,Needs,41.80296,-72.62818,4004
17909,PORTER BROOK,ROUTE 2 20 FT FROM BRIDGE WENT UPSTREAM 50M BACKPACK CLICKING ON AND OFF. RIG,EAST HARTFORD,needs,41.7309,-72.6188,4006
17910,PORTER BROOK tributary to,NEXT TO TEMPLE BETH 50M US BEFORE RD CROSSING,EAST HARTFORD,needs,41.7497,-72.5766,4006
17911,PORTER BROOK tributary to,MILLER BROOK ROAD BEGAN AT BOX CULVERT 50 M US,MANCHESTER,needs,41.7438,-72.5621,4006
17912,SALMON BROOK tributary to,DIRT ROAD OFF SPRING ROAD EXT.15M DS MAKESHIFT STREAM CROSSING UP TO CULVERT OUT,GLASTONBURY,needs,41.7208,-72.5968,4006
17913,DARK HOLLOW BrooK,Downstream of Rte 2. approximately 100m,GLASTONBURY,needs,41.66187,-72.52627,4008
17914,DARK HOLLOW BrooK,Parallel to Rte. 2 end of state access rd. end of Dickenson,GLASTONBURY,needs,41.65746,-72.51613,4008
17915,DARK HOLLOW Brook TRIButary to,Below bridge site,GLASTONBURY,needs,41.65474,-72.51697,4008
17916,Goff Brook Tributary to, Parallel to I-91 and silas dean highway,ROCKY HILL,needs,41.67879,-72.65443,4010
17917,Buck Brook,Upper site above Del Reeves road,PORTLAND,needs,41.62632,-72.55744,4011
17918,LONG HILL BROOK,POINSETTIA ST,MIDDLETOWN,needs,41.53697,-72.65932,4013
17919,SUMNER BROOK,Summer Brook at Columbus Park,MIDDLETOWN,needs,41.558,-72.644,4013
17920,BIBLE ROCK BROOK,POOL DOWNSTREAM OF BRIDGE ON BOULDER DELL RD,HADDAM,needs,41.50387,-72.57289,4014
17921,CANDLEWOOD HILL BROOK,SCOVIL RD,HADDAM,needs,41.49314,-72.56977,4014
17922,PONSET BROOK Tributary to,89 MCTIGH RD,HADDAM,needs,41.44676,-72.57847,4014
17923,Peckham Brook,behind 100 Paine District Road,WOODSTOCK,Needs,41.977079,-71.962917,3708
17924,Rockadundee Brook,60 M DS Rockydundee Road,STAFFORD,Needs,42.03146,-72.38596,4200
17926,ROCKADUNDEE BROOK tributary to,BELOW (SOUTH) OF ROCKY DUNDEE RD,STAFFORD,needs,42.03037,-72.39016,4200
17927,Scantic River,200 feet downstream Somers STP effluent discharge pipe,SOMERS,Needs,41.9812,-72.4937,4200
17928,Scantic River,US Route 190 US Gulf Stream,SOMERS,Needs,41.98688,-72.47378,4200
17929,Scantic River,300 Meters US Connecticut River behind fields off Ferry lane,SOUTH WINDSOR,Needs,41.8611,-72.61557,4200
17930,Scantic River - DUP OF 17573?,Between Route 191 and Broad Brook at Old USGS gage location,EAST WINDSOR,Needs,41.91122,-72.5642,4200
17931,Buckhorn Brook,UPSTREAM OF TOWN FARM RD,ENFIELD,needs,41.9587,-72.5307,4205
17932,Schanade Brook,Opposite 528 Turnpike road,SOMERS,Needs,42.01353,-72.4452,4200
17933,SCHANADE BROOK,DOWNSTREAM OF ROSE HAYVEN RD,SOMERS,needs,42.0091,-72.4397,4200
17934,SPRING BROOK,DOWNSTREAM OF SCITICO RD,SOMERS,needs,41.9789,-72.4952,4200
17935,Spring Glen Brook,at powerlines 75 M US confluence with Scantic River,EAST WINDSOR,Needs,41.89927,-72.57056,4200
17936,TERRY BROOK,"DS OF DRIVEWAY TO ""BUILDING 17""",ENFIELD,needs,41.98326,-72.5211,4200
17937,Thrasher Brook,at Route 83 (Turnpike Road) ,SOMERS,Needs,42.0195,-72.44913,4200
17938,THRASHER BROOK,UPSTREAM OLD HAMpdeN ROAD,SOMERS,needs,42.0268,-72.4241,4200
17939,THRASHER BROOK tributary to,PARALLEL TO STAFFORD RD. HALFWAY BETWEEN ISACC AND HAMPTON ROADS,SOMERS,needs,42.0316,-72.4386,4200
17940,WRIGHTS BROOK,UPSTREAM GEORGE WOOD RD,SOMERS,needs,42.0058,-72.4924,4200
17941,WRIGHTS BROOK,WINWOOD CIRCLE,SOMERS,needs,42.0009,-72.491,4200
17942,Gillette Brook,upstream of Clark Road,COLCHESTER,needs,41.552606,-72.36072,4703
17943,Gillette Brook,Above Randolf Rd,LEBANON,needs,41.58141,-72.22632,4202
17944,GILLETTES BROOK tributary to,125 DS OF ROAD DILLENBACK,SOMERS,needs,42.0143,-72.4038,4202
17945,GULF STREAM,UPSTREAM OF GULF ST ROAD,SOMERS,needs,41.97917,-72.4201,4203
17946,Lievre Brook,At Colorado Drive DS Route 190,SOMERS,Needs,41.98173,-72.41149,4203
17947,LIEVRE BROOK,50M BELOW RD CROSSING RT 190 END AT METAL POLE BEFORE TWO STREAMS ENTER,SOMERS,needs,41.9816,-72.41199,4203
17948,lievre Brook,FROM GULF BROOK CONFLUENCE,SOMERS,needs,41.97903,-72.41911,4203
17949,lievre Brook - Dup of 17948?,FROM GULF BROOK CONFLUENCE,SOMERS,needs,41.97906,-72.41975,4203
17950,Abbey Brook,at end of Harness Drive just above Somersville Pond,SOMERS,Needs,41.98093,-72.47472,4204
17951,ABBEY BROOK,BELOW EGYPT RD,SOMERS,needs,41.9552,-72.46058,4204
17952,ABBEY BROOK tributary to,FIELD RD,SOMERS,needs,41.9695,-72.4541,4204
17953,Broad Brook,Upstream Scantic River DS Route 191,EAST WINDSOR,CT4206-00_01,41.91365,-72.55633,4206
17954,Broad Brook,off Sykes Road just south of SSF,ELLINGTON,needs,41.93669,-72.45062,4206
17955,BROAD BROOK,UPSTREAM OF HATHEWAY RD,ELLINGTON,needs,41.91539,-72.48455,4206
17956,Kimballs Brook,upstream of Route 83,ELLINGTON,needs,41.914,-72.453,4206
17957,Muddy Brook,50 m north of Muddy brook road,ELLINGTON,needs,41.917,-72.481,4206
17958,COLEBROOK RESERVOIR TRIButary to,25M BELOW CULVERT TO 25M ABOVE. DOWNED TREE TO BIG BOULDER POOL,COLEBROOK,needs,42.02659,-73.03384,4300
17959,COLEBROOK RESERVOIR TRIButary to,BEECH HILL RD THROUGH WOODS TO STREAM,COLEBROOK,needs,42.01743,-73.06062,4300
17960,HARTLAND POND TRIButary to,DOWNSTREAM 40M FROM POND HILL ROAD,HARTLAND,needs,42.02005,-73.00395,4300
17961,HOWELLS POND TRIButary to,10M ABOVE HOWELLS POND TO LOG JAM 25M UPSTREAM,HARTLAND,needs,42.0254,-72.99072,4300
17962,Still River Tributary to,OFF MACHUGA ROAD,TORRINGTON,needs,41.85639,-73.08889,4303
17963,"DOOLITTLE LAKE BROOK (""Brumagin Brook"")",SITE ENDED 50M DOWNSTREAM OF ROAD CROSSING,NORFOLK,needs,42.01928,-73.15151,4304
17964,"DOOLITTLE LAKE BROOK Unnamed tributary to (""Balder Brook"" or ""NNT Brumagin Brook"")",BEHIND ATON FOREST HOUSE #270 COLEBROOK ROAD,NORFOLK,needs,42.02584,-73.13691,4304
17965,"DOOLITTLE LAKE BROOK Unnamed triutary to (""NNT Brumagin Brook"")",BEHIND ATON FOREST HOUSE #270 COLEBROOK ROAD.,NORFOLK,needs,42.0213,-73.13371,4304
17966,LOON BROOK TRIButary to,SW OF DOOLITTLE DRIVE,NORFOLK,needs,42.02565,-73.17835,4304
17967,NORTH BROOK,NORTH BROOK TRAIL 75M BEFORE BROOK BRIDGE,COLEBROOK,needs,42.03114,-73.10716,4304
17968,SANDY BROOK TRIButary to,MOUNT PISGAH RD CULVERT UPSTREAM 50M,COLEBROOK,needs,42.00507,-73.08785,4304
17969,SANDY BROOK TRIButary to,NNT TO SANDY BROOK FROM BEECH HILL ROAD,COLEBROOK,needs,42.01727,-73.08975,4304
17970,SANDY BROOK TRIButary to,SOUTH OF ROBERTS ROAD ABOVE CONFLUENCE WITH SANDY BROOK,NORFOLK,needs,42.04039,-73.13055,4304
17971,Railroad Brook,at RR trail crossing downstream Bolton Notch Pond,BOLTON,Needs,41.7922,-72.45299,4503
17972,Railroad Brook,Treatment Zone,BOLTON,needs,41.79611,-72.36723,4503
17973,sawmill brook,behind 20 tedwin farms road,ROCKY HILL,needs,41.643,-72.694,4600
17974,Raymond Brook,"""Within Pond Sample""  (dam upstream 75m)",HEBRON,needs,41.61514,-72.36775,4701
17975,Raymond Brook,Above Pond Sample,HEBRON,needs,41.61544,-72.36708,4701
17976,Raymond Brook,Below Dam Sample,HEBRON,needs,41.61444,-72.36753,4701
17977,RAYMOND BROOK,DS OLD COLCHESTER RD,HEBRON,needs,41.617,-72.3651,4701
17978,RAYMOND BROOK,GRAYVILLE PARK,HEBRON,CT4701-00_01,41.6142,-72.3678,4701
17979,RAYMOND BROOK,UPSTREAM  OF MILLSTREAM RD,HEBRON,needs,41.6523,-72.3472,4701
17980,JUDD BROOK,MILLER RD BEGAN 50M FROM ROAD CROSSING WHERE WIDENED UP,COLCHESTER,needs,41.5946,-72.3435,4702
17981,JUDD BROOK,OLD COLCHESTER RD/OLD HEBRON RD,COLCHESTER,needs,41.5992,-72.3522,4702
17982,JUDD BROOK,RT 16 DOWNSTREAM FROM WHERE GOES UNDER PROPERTY,COLCHESTER,needs,41.5791,-72.328,4702
17983,Meadow Brook,behind condos at end of Lindwood Cemetary road,COLCHESTER,Needs,41.57545,-72.35175,4703
17984,HOPE VALLEY BROOK,DOWNSTREAM  OF HOPE VALLEY RD,HEBRON,needs,41.6336,-72.3781,4705
17985,Jeremy River,Rt 66 Above,HEBRON,needs,41.65823,-72.37291,4705
17986,FAWN BROOK tributary to,DS MEETINGHOUSE RD,HEBRON,needs,41.6842,-72.4034,4706
17987,Green River,upstream of clark hill rd.,EAST HAMPTON,needs,41.59081,-72.53428,4709
17988,Dykas Brook,UPSTREAM OF RTE 149,EAST HAMPTON,needs,41.49318,-72.45726,4710
17989,Molly Brook,below olmstead rd,EAST HADDAM,needs,41.51472,-72.3975,4710
17990,Moodus River,at end of Redmill lane near north moodus road upstream large stone culvert,EAST HADDAM,CT4710-00_01,41.50547,-72.44839,4710
17991,Shady Brook,along Rte 149 just up from Johnsonville Rd.,EAST HAMPTON,needs,41.49665,-72.45459,4710
17992,BIG BROOK,UPSTREAM OF RTE 85,SALEM,needs,41.50446,-72.28783,4802
17993,PINE BROOK,DS of Todd Drive,NORTH HAVEN,needs,41.42429,-72.8557,5200
17994,BROOKSVALE STREAM,NAUGATUCK STATE FOREST MOUNT SANFORD BLOCK UPSTREAM OF CULVERT.,HAMDEN,needs,41.45611,-72.94167,5301
17995,BROOKSVALE STREAM,NAUGATUCK STATE FORREST MOUNT SANFORD BLOCKDOWNSTREAM OF FOREST ROAD CULVERT.,HAMDEN,needs,41.45611,-72.94167,5301
17996,JEPP BROOK,upstream of Willow Brook confluence,HAMDEN,needs,41.4489,-72.91017,5301
17997,JEPP BROOK,WEST OF ROUTE 10 HAMDEN APPROX. 1000' UPSTREAM OF WILLOW BROOK.,HAMDEN,needs,41.44695,-72.91222,5301
17998,Adams Brook,adjacent to tennis court at private residence off River Road,CORNWALL,needs,41.892,-73.353,6000
17999,Bullymuck Brook,at Route 7,NEW MILFORD,Needs,41.59716,-73.45791,6000
18000,Bullymuck Brook,Downstream of Route 7 Bridge and North of Route 37,NEW MILFORD,needs,41.597,-73.458,6000
18001,Gunn Brook,50 meters downstream of route 45 culvert near Pritchard Road,CORNWALL,needs,41.789,-73.361,6000
18002,Gunn Brook,behind house across from Bald Mountain road,CORNWALL,CT6000-14_01,41.797,-73.373,6000
18003,Housatonic River Tributary to,50 m upstream of Route 7 Candlewood Lake Road North,NEW MILFORD,needs,41.581,-73.43,6000
18004,Housatonic River Tributary to,pull off where stream forks into 3 Swaller Hill road,SHARON,needs,41.889,-73.365,6000
18005,Mauwee Brook Tributary to,60 m north of Route 7,KENT,needs,41.76,-73.435,6000
18006,Millard Brook,10 m above bridge in new development off Whitcomb Hill Road,CORNWALL,needs,41.791,-73.391,6000
18007,Pine Swamp Brook,at Route 7,SHARON,Needs,41.86612,-73.36964,6000
18008,Preston Brook,Private Property behind house off river road,CORNWALL,needs,41.90602,-73.35784,6000
18009,Rocky River,across from Rocky River motel on upstream side of Route 7,NEW MILFORD,needs,41.583,-73.442,6000
18010,Squash Hollow Brook,Downstream of Route 7 near squash hollow road,NEW MILFORD,needs,41.625,-73.466,6000
18011,Squash Hollow Brook,upstream side of Route 7 adjacent to squash hollow road,NEW MILFORD,needs,41.625,-73.467,6000
18012,Wildcat Hollow Brook,concrete barrier,SALISBURY,needs,41.986,-73.371,6000
18013,Baldwin Brook,At Dibble Hill Road,CORNWALL,needs,41.857,-73.33,6010
18014,Baldwin Brook,upstream from pond bridge,CORNWALL,needs,41.857,-73.33,6010
18015,Birdseye Brook,upstream of Rotue 43 bridge near hall Road,CORNWALL,needs,41.853,-73.308,6010
18016,Kent Falls Brook,200 meters Downstream Carter Road,KENT,Needs,41.766379,-73.410651,6012
18017,Kent Falls Brook,50 meters Downstream Carter Road,KENT,Needs,41.765553,-73.40939,6012
18018,Kent Falls Brook,50 meters Upstream Carter Road,KENT,Needs,41.764498,-73.408382,6012
18019,Kent Falls Brook,50% between Carter Road and first trib upstream Carter Road,KENT,Needs,41.763662,-73.40743,6012
18020,Kent Falls Brook,Immediately above First Trib upstream Carter Road,KENT,Needs,41.762559,-73.405573,6012
18021,Kent Falls Brook,Immediately below First Trib upstream Carter Road,KENT,Needs,41.762636,-73.406834,6012
18022,Kent Falls Brook,150 meters upstream Wilson road,WARREN,Needs,41.753762,-73.38987,6012
18023,Kent Falls Brook,200 meters above Fourth Trib upstream of Carter road,WARREN,Needs,41.755016,-73.39625,6012
18024,Kent Falls Brook,350 meters above Fourth Trib upstream of Carter road,WARREN,Needs,41.755,-73.395,6012
18025,Kent Falls Brook,50 meters upstream Wilson road,WARREN,Needs,41.753951,-73.391207,6012
18026,Kent Falls Brook,immediately above first trib above Wilson road,WARREN,Needs,41.753515,-73.389024,6012
18027,Kent Falls Brook,immediately above Fourth Trib upstream of Carter road,WARREN,Needs,41.755266,-73.398496,6012
18028,Kent Falls Brook,1200 meters Upstream of second trib above carter road,KENT,Needs,41.757052,-73.399477,6012
18029,Kent Falls Brook,200 meters Upstream of second trib above carter road,KENT,Needs,41.760886,-73.40412,6012
18030,Kent Falls Brook,300 meters Upstream of second trib above carter road,KENT,Needs,41.76,-73.404,6012
18031,Kent Falls Brook,350 meters Upstream of second trib above carter road,KENT,Needs,41.759526,-73.403331,6012
18032,Kent Falls Brook,800 meters Upstream of second trib above carter road,KENT,Needs,41.758,-73.401,6012
18033,Kent Falls Brook,800 meters Upstream of second trib above carter road,KENT,Needs,41.758117,-73.401092,6012
18034,Kent Falls Brook,Immediately above Second Trib upstream Carter Road,KENT,Needs,41.76174,-73.405268,6012
18035,Kent Falls Brook,200 meters below Fourth Trib upstream of Carter road,WARREN,Needs,41.756227,-73.398744,6012
18036,Kent Falls Brook,immediately below Fourth Trib upstream of Carter road,WARREN,Needs,41.755294,-73.398819,6012
18037,Kent Falls Brook,immediately below tributary to kent falls brook,KENT,Needs,41.759526,-73.4033331,6012
18038,Kent Falls Brook Tributary to,immediately upstream confluence with Kent Falls Brook,KENT,Needs,41.761996,-73.404768,6012
18039,Kent Falls Brook Tributary to,immediately upstream confluence with Kent Falls Brook,KENT,Needs,41.762909,-73.406008,6012
18040,Kent Falls Brook Tributary to,immediately upstream Carter Road confluence with Kent Falls Brook upstream Carter Road,KENT,Needs,41.764918,-73.409042,6012
18041,Kent Falls Brook Tributary to,immediately upstream confluence with Kent Falls Brook,WARREN,Needs,41.753068,-73.38905,6012
18042,Kent Falls Brook Tributary to,immediately upstream confluence with Kent Falls Brook,KENT,Needs,41.758738,-73.402643,6012
18043,Kent Falls Brook Tributary to,1200 meters upstream confluence with Kent Falls Brook,WARREN,Needs,41.749698,-73.398436,6012
18044,Kent Falls Brook Tributary to,150 meters above first tribuary above confluence with Kent Falls Brook,WARREN,Needs,41.747962,-73.397341,6012
18045,Kent Falls Brook Tributary to,300 meters upstream confluence with Kent Falls Brook,WARREN,Needs,41.753852,-73.399065,6012
18046,Kent Falls Brook Tributary to,500 meters upstream confluence with Kent Falls Brook,WARREN,Needs,41.752405,-73.398899,6012
18047,Kent Falls Brook Tributary to,800 meters upstream confluence with Kent Falls Brook,WARREN,Needs,41.750947,-73.399025,6012
18048,Kent Falls Brook Tributary to,immediately above first tribuary above confluence with Kent Falls Brook,WARREN,Needs,41.748979,-73.397918,6012
18049,Kent Falls Brook Tributary to,immediately upstream confluence with Kent Falls Brook,WARREN,Needs,41.755033,-73.398714,6012
18050,Blackberry River,upstream of trib of death adjacent to lower road,NORTH CANAAN,CT6100-00_02b,42.01346,-73.31191,6100
18051,BLACKBERRY RIVER TRIB,10M ABOVE CONFLUENCE WITH BLACKBERRY RIVER UPSTREAM TO STATE FOREST BOUNDARY,NORTH CANAAN,needs,42.00945,-73.29556,6100
18052,DUMING BROOK,DUMING BROOK FROM FARM BRIDGE UPSTREAM 25M TO THICK BRUSH UNPENETRABLE,NORTH CANAAN,needs,42.00834,-73.2825,6100
18053,NORTH BROOK,FROM CONFLUENCE OF THE BLACKBERRY RIVER UPSTREAM 50M,NORFOLK,needs,42.00398,-73.22635,6100
18054,GINGER CREEK, bELOW RT 272 CULVERT,NORFOLK,needs,42.03889,-73.21389,6101
18055,West Aspetuck River,at Housatonic Avenue 200 M US confluence with Housatonic River,NEW MILFORD,CT6502-00_01,41.58206,-73.41975,6500
18056,East Aspetuck River,at Edsands Farm Lane,NEW MILFORD,CT6502-00_02,41.63209,-73.3925,6502
18057,CAMP BROOK,BELOW BARRY ROAD TRIB,ROXBURY,needs,41.51217,-73.32418,6700
18058,CAMP BROOK TRIButary to,TRIB TO CAMP BROOK BELOW BARRY ROAD,ROXBURY,needs,41.51156,-73.32392,6700
18059,PIERCE BROOK,S CHRISTIAN AND FALLS RD DOWNSTREAM 40M THROUGH CULVERT UPSTREAM S CHRISTIAN RD,ROXBURY,needs,41.51892,-73.30799,6700
18060,Shepaug River,at Minor Bridge Road Roxbury Falls Park,ROXBURY,Needs,41.51419,-73.31554,6700
18061,Shepaug River,1.2 KM DS of Rumford road Crossing,WASHINGTON,CT6700-00_02,41.69,-73.297,6700
18062,Shepaug River,400M BELOW KIRBY BROOK CONFLUENCE,WASHINGTON,CT6700-00_01,41.61319,-73.32589,6700
18063,TURRILL BROOK,UPSTREAM FROM LAKE LILLINONAH,ROXBURY,needs,41.51057,-73.31547,6700
18064,JACKS BROOK,ROXBURY LAND TRUST ABOVE DAM TO FALLS.,ROXBURY,needs,41.52972,-73.2875,6706
18065,Jefferson Hill Brook,30% between second and third tributaries,LITCHFIELD,Needs,41.745148,-73.136719,6906
18066,Jefferson Hill Brook,50% between second and third tributaries,LITCHFIELD,Needs,41.746078,-73.137295,6906
18067,Jefferson Hill Brook,75% between second and third tributaries,LITCHFIELD,Needs,41.747029,-73.138248,6906
18068,Jefferson Hill Brook,immediately above confluence of second tributary,LITCHFIELD,Needs,41.743933,-73.135801,6906
18069,Jefferson Hill Brook,immediately above third tributary,LITCHFIELD,Needs,41.748822,-73.13938,6906
18070,Jefferson Hill Brook,immediately below third tributary,LITCHFIELD,Needs,41.748149,-73.138866,6906
18071,Jefferson Hill Brook,20% between first and second tributaries,LITCHFIELD,Needs,41.745714,-73.126212,6906
18072,Jefferson Hill Brook,30% between first and second tributaries,LITCHFIELD,Needs,41.745915,-73.127498,6906
18073,Jefferson Hill Brook,45% between first and second tributaries,LITCHFIELD,Needs,41.746086,-73.129269,6906
18074,Jefferson Hill Brook,50% between first and second tributaries,LITCHFIELD,Needs,41.746652,-73.130306,6906
18075,Jefferson Hill Brook,60% between first and second tributaries,LITCHFIELD,Needs,41.746053,-73.131764,6906
18076,Jefferson Hill Brook,75% between first and second tributaries,LITCHFIELD,Needs,41.744853,-73.133224,6906
18077,Jefferson Hill Brook,90% between first and second tributaries,LITCHFIELD,Needs,41.743761,-73.13425,6906
18078,Jefferson Hill Brook,immediately above confluence with first tributary,LITCHFIELD,Needs,41.745551,-73.124247,6906
18079,Jefferson Hill Brook,immediately below confluence of second tributary,LITCHFIELD,Needs,41.743458,-73.135154,6906
18080,Jefferson Hill Brook,75% of distance first tributary and confluence with Spruce Brook,LITCHFIELD,Needs,41.746222,-73.12241,6906
18081,Jefferson Hill Brook,below mixing zone of first tributary,LITCHFIELD,Needs,41.745683,-73.12338,6906
18082,Jefferson Hill Brook,between first tributary and confluence with Spruce Brook,LITCHFIELD,Needs,41.747034,-73.120636,6906
18083,Jefferson Hill Brook Tributary to,200 meters upstream confluence with Jefferson Hill Brook,LITCHFIELD,Needs,41.74888,-73.140481,6906
18084,Jefferson Hill Brook Tributary to,immediately above confluence with Jefferson Hill Brook,LITCHFIELD,Needs,41.74869,-73.139418,6906
